row,reason
"{'rotten_tomatoes_link': 'm/tig_notaro_happy_to_be_here', 'movie_title': 'Tig Notaro: Happy to Be Here', 'movie_info': 'Dorian embarks on a journey to make peace with his family.', 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Comedy', 'directors': 'Tig Notaro', 'authors': 'Tig Notaro', 'actors': 'Tig Notaro', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': 72.0, 'production_company': 'Netflix', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 100.0, 'tomatometer_count': 8.0, 'audience_status': 'Upright', 'audience_rating': 71.0, 'audience_count': 25.0, 'tomatometer_top_critics_count': 4, 'tomatometer_fresh_critics_count': 8, 'tomatometer_rotten_critics_count': 0, 'ID_RT': 16251}",invalid or missing year
"{'rotten_tomatoes_link': 'm/time_for_drunken_horses', 'movie_title': 'Zamani barayé masti asbha (A Time for Drunken Horses)(Intoxication for Horses)', 'movie_info': 'The youngest of a destitute Kurdish family has a terminal illness, and his young siblings struggle to pay for a life-saving operation. In desperation, the eldest sister agrees to marry an Iraqi willing to care for the boy. At the border exchange, however, the family of the man rejects the sick boy, putting the siblings in a harrowing race against time.', 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Art House & International, Drama', 'directors': 'Bahman Ghobadi', 'authors': 'Bahman Ghobadi', 'actors': 'Nezhad Ekhtiar-Dini, Amaneh Ekhtiar-dini, Madi Ekhtiar-Dini, Ayoub Ahmadi, Rojin Younessi, Jouvin Younessi', 'original_release_date': '2000-10-27', 'streaming_release_date': '2011-02-15', 'runtime': 80.0, 'production_company': 'Shooting Gallery', 'tomatometer_status': nan, 'tomatometer_rating': nan, 'tomatometer_count': nan, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 9, 'tomatometer_fresh_critics_count': 29, 'tomatometer_rotten_critics_count': 5, 'ID_RT': 16270}",no rating
"{'rotten_tomatoes_link': 'm/tinkerbell_and_the_legend_of_the_neverbeast', 'movie_title': 'TinkerBell and the Legend of the NeverBeast', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'G', 'genres': 'Action & Adventure, Animation, Kids & Family', 'directors': 'Steve Loter', 'authors': 'Steve Loter, Tom Rogers, Robert Schooley, Mark McCorkle, Kate Kondell', 'actors': 'Ginnifer Goodwin, Mae Whitman, Pamela Adlon, Lucy Liu, Megan Hilty, Raven-Symoné, Anjelica Huston, Rosario Dawson, Melanie Brown', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'DisneyToon Studios', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 75.0, 'tomatometer_count': 20.0, 'audience_status': 'Upright', 'audience_rating': 76.0, 'audience_count': 1583.0, 'tomatometer_top_critics_count': 8, 'tomatometer_fresh_critics_count': 15, 'tomatometer_rotten_critics_count': 5, 'ID_RT': 16292}",invalid or missing year
"{'rotten_tomatoes_link': 'm/todd_glass_act_happy', 'movie_title': 'Todd Glass: Act Happy', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Comedy', 'directors': 'Scott Moran', 'authors': nan, 'actors': 'Todd Glass', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'Netflix', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 100.0, 'tomatometer_count': 7.0, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 3, 'tomatometer_fresh_critics_count': 7, 'tomatometer_rotten_critics_count': 0, 'ID_RT': 16325}",invalid or missing year
"{'rotten_tomatoes_link': 'm/tom_segura_disgraceful', 'movie_title': 'Tom Segura: Disgraceful', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Comedy', 'directors': 'Jay Karas', 'authors': 'Tom Segura', 'actors': 'Tom Segura', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'Netflix', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 100.0, 'tomatometer_count': 5.0, 'audience_status': 'Upright', 'audience_rating': 78.0, 'audience_count': 81.0, 'tomatometer_top_critics_count': 2, 'tomatometer_fresh_critics_count': 5, 'tomatometer_rotten_critics_count': 0, 'ID_RT': 16342}",invalid or missing year
"{'rotten_tomatoes_link': 'm/tracey_ullman_live_and_exposed', 'movie_title': 'Tracey Ullman: Live and Exposed', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Comedy', 'directors': 'Linda Mendoza', 'authors': nan, 'actors': 'Anna A. White, Tracey Ullman', 'original_release_date': '2005-12-31', 'streaming_release_date': nan, 'runtime': nan, 'production_company': nan, 'tomatometer_status': nan, 'tomatometer_rating': nan, 'tomatometer_count': nan, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 2, 'tomatometer_fresh_critics_count': 2, 'tomatometer_rotten_critics_count': 3, 'ID_RT': 16415}",no rating
"{'rotten_tomatoes_link': 'm/tracy_morgan_staying_alive', 'movie_title': 'Tracy Morgan: Staying Alive', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Comedy', 'directors': 'Ryan Polito', 'authors': 'Tracy Morgan', 'actors': 'Tracy Morgan', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'Netflix', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 83.0, 'tomatometer_count': 6.0, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 2, 'tomatometer_fresh_critics_count': 5, 'tomatometer_rotten_critics_count': 1, 'ID_RT': 16419}",invalid or missing year
"{'rotten_tomatoes_link': 'm/trevor_noah_afraid_of_the_dark', 'movie_title': 'Trevor Noah: Afraid Of The Dark', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Comedy', 'directors': 'David Paul Meyer', 'authors': 'Trevor Noah', 'actors': 'Trevor Noah', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': 67.0, 'production_company': 'Netflix', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 100.0, 'tomatometer_count': 5.0, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 1, 'tomatometer_fresh_critics_count': 5, 'tomatometer_rotten_critics_count': 0, 'ID_RT': 16484}",invalid or missing year
"{'rotten_tomatoes_link': 'm/tyler_perrys_a_fall_from_grace', 'movie_title': ""Tyler Perry's A Fall from Grace"", 'movie_info': 'When a woman is indicted for murdering her husband, her lawyer thinks there may be a conspiracy at play.', 'critics_consensus': ""Drama for drama's sake does not a great movie make, but boy is it fun to watch A Fall From Grace unravel."", 'content_rating': 'NR', 'genres': 'Mystery & Suspense', 'directors': 'Tyler Perry', 'authors': 'Tyler Perry', 'actors': 'Crystal Fox, Phylicia Rashad, Mehcad Brooks, Bresha Webb, Cicely Tyson, Tyler Perry', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': 120.0, 'production_company': 'Netflix', 'tomatometer_status': 'Rotten', 'tomatometer_rating': 17.0, 'tomatometer_count': 24.0, 'audience_status': 'Spilled', 'audience_rating': 51.0, 'audience_count': 232.0, 'tomatometer_top_critics_count': 9, 'tomatometer_fresh_critics_count': 4, 'tomatometer_rotten_critics_count': 20, 'ID_RT': 16630}",invalid or missing year
"{'rotten_tomatoes_link': 'm/untitled', 'movie_title': '(Untitled)', 'movie_info': ""Adrian (Adam Goldberg) is an avant-garde music composer whose poorly attended concerts contrast wildly with his brother Josh's (Eion Bailey) great success as a commercial artist. Adrian's luck appears to change when Josh introduces him to Madeleine (Marley Shelton), an art dealer who sells Josh's work. Adrian and Madeleine begin a torrid affair, but when Josh learns about the relationship and Madeleine stops exhibiting his artwork, the stage is set for a showdown between siblings."", 'critics_consensus': 'This satire on the art world is at times both clever and shallow, but its top-notch cast generates plenty of goodwill.', 'content_rating': 'R', 'genres': 'Comedy', 'directors': 'Jonathan Parker', 'authors': 'Jonathan Parker, Catherine DiNapoli', 'actors': 'Adam Goldberg, Marley Shelton, Eion Bailey, Lucy Punch, Vinnie Jones, Zak Orth, Ptolemy Slocum, Michael Panes, Svetlana Efremova, Marceline Hugot, Janet Carroll, Ben Hammer, David Beach, David Cale, Dean Wareham, Kelly Deadmon, Marla Sucharetza, Carol Schweid, Stan Carp, Ray Demattis, Michael Hauschild, J. Frank Holliday, Lawson White', 'original_release_date': nan, 'streaming_release_date': '2016-06-27', 'runtime': 96.0, 'production_company': 'Samuel Goldwyn Films', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 66.0, 'tomatometer_count': 41.0, 'audience_status': 'Spilled', 'audience_rating': 57.0, 'audience_count': 2584.0, 'tomatometer_top_critics_count': 16, 'tomatometer_fresh_critics_count': 27, 'tomatometer_rotten_critics_count': 14, 'ID_RT': 16758}",empty title
"{'rotten_tomatoes_link': 'm/vai', 'movie_title': 'Vai', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Drama', 'directors': 'Amberley Jo Aumua, Matasila Freshwater, Nicole Whippy, Miria George, Marina McCartney, Dianna Fuemana, Ofa-ki-Levuka Guttenbiel-Likiliki, Becs Arahanga, Sharon Whippy', 'authors': 'Sharon Whippy, Nicole Whippy', 'actors': 'Fiona Collins', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'MPI Media Group', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 100.0, 'tomatometer_count': 11.0, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 2, 'tomatometer_fresh_critics_count': 11, 'tomatometer_rotten_critics_count': 0, 'ID_RT': 16806}",invalid or missing year
"{'rotten_tomatoes_link': 'm/vinyl_2012', 'movie_title': 'Vinyl', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Comedy', 'directors': 'Sara Sugarman', 'authors': 'Sara Sugarman, Jim Cooper', 'actors': 'Phil Daniels, Jamie Blackley, Perry Benson, Keith Allen, Tracy Whitwell, Chris Turner, Julia Ford', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'Vanguard Films', 'tomatometer_status': 'Rotten', 'tomatometer_rating': 50.0, 'tomatometer_count': 6.0, 'audience_status': 'Spilled', 'audience_rating': 39.0, 'audience_count': 80.0, 'tomatometer_top_critics_count': 0, 'tomatometer_fresh_critics_count': 3, 'tomatometer_rotten_critics_count': 3, 'ID_RT': 16918}",invalid or missing year
"{'rotten_tomatoes_link': 'm/w_kamau_bell_private_school_negro', 'movie_title': 'W. Kamau Bell: Private School Negro', 'movie_info': nan, 'critics_consensus': ""W. Kamau Bell's affable charisma makes Private School Negro a mirthful dissection of modern America, although although seasoned fans may find the material a bit familiar."", 'content_rating': 'NR', 'genres': 'Comedy', 'directors': 'Shannon Hartman', 'authors': 'W. Kamau Bell', 'actors': 'W. Kamau Bell', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'Netflix', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 82.0, 'tomatometer_count': 11.0, 'audience_status': 'Spilled', 'audience_rating': 33.0, 'audience_count': 18.0, 'tomatometer_top_critics_count': 6, 'tomatometer_fresh_critics_count': 9, 'tomatometer_rotten_critics_count': 2, 'ID_RT': 16961}",invalid or missing year
"{'rotten_tomatoes_link': 'm/wanda_sykes_not_normal', 'movie_title': 'Wanda Sykes: Not Normal', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Comedy', 'directors': 'Linda Mendoza', 'authors': nan, 'actors': 'Wanda Sykes', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'Netflix', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 100.0, 'tomatometer_count': 9.0, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 3, 'tomatometer_fresh_critics_count': 9, 'tomatometer_rotten_critics_count': 0, 'ID_RT': 17022}",invalid or missing year
"{'rotten_tomatoes_link': 'm/we_are_the_heat', 'movie_title': 'We Are the Heat', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Drama', 'directors': 'Jorge Navas', 'authors': 'Diego Vivanco, Steven Grisales', 'actors': 'Duván Arizala, Heidy Carolina Mina, Jarlin Martinez, José Luis Paz, Julio Valencia, Manuel Riascos, Miguel Angel Micolta', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'Epic Pictures', 'tomatometer_status': nan, 'tomatometer_rating': nan, 'tomatometer_count': nan, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 0, 'tomatometer_fresh_critics_count': 4, 'tomatometer_rotten_critics_count': 1, 'ID_RT': 17094}",invalid or missing year
"{'rotten_tomatoes_link': 'm/what_we_found', 'movie_title': 'What We Found', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Mystery & Suspense', 'directors': 'Ben Hickernell', 'authors': 'Ben Hickernell', 'actors': 'Jordan Hall, Oona Laurence, James Ransone, Brandon Larracuente, Julian Shatkin, Giorgia Whigham, Yetide Badaki, Elizabeth Mitchell', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'Freestyle Digital Media', 'tomatometer_status': nan, 'tomatometer_rating': nan, 'tomatometer_count': nan, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 0, 'tomatometer_fresh_critics_count': 5, 'tomatometer_rotten_critics_count': 4, 'ID_RT': 17207}",invalid or missing year
"{'rotten_tomatoes_link': 'm/wheres_daddy', 'movie_title': ""Where's Daddy?"", 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Documentary', 'directors': 'Rel Dowdell', 'authors': 'Rel Dowdell', 'actors': nan, 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'Dowdell Film Company', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 100.0, 'tomatometer_count': 6.0, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 0, 'tomatometer_fresh_critics_count': 6, 'tomatometer_rotten_critics_count': 0, 'ID_RT': 17260}",invalid or missing year
"{'rotten_tomatoes_link': 'm/who_would_you_take_to_a_deserted_island', 'movie_title': 'Who Would You Take to a Deserted Island? (A quién te llevarías a una isla desierta?)', 'movie_info': 'In their last night living together, four roommates play a game in which a secret that will change their lives forever is revealed.', 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Drama', 'directors': 'Jota Linares', 'authors': 'Jota Linares, Paco Anaya', 'actors': 'Markku Polonen, Jaime Lorente, Andrea Ros, María Pedraza, Pol Monen, Celia deMolina', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': 90.0, 'production_company': 'Netflix', 'tomatometer_status': 'Fresh', 'tomatometer_rating': 83.0, 'tomatometer_count': 6.0, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 1, 'tomatometer_fresh_critics_count': 5, 'tomatometer_rotten_critics_count': 1, 'ID_RT': 17324}",invalid or missing year
"{'rotten_tomatoes_link': 'm/z_2019', 'movie_title': 'Z', 'movie_info': nan, 'critics_consensus': nan, 'content_rating': 'NR', 'genres': 'Horror', 'directors': 'Brandon Christensen', 'authors': 'Brandon Christensen, Colin Minihan', 'actors': 'Keegan Connor Tracy, Jett Klyne, Sean Rogerson, Sara Canning, Chandra West, Stephen McHattie', 'original_release_date': nan, 'streaming_release_date': nan, 'runtime': nan, 'production_company': 'Digital Interference Productions', 'tomatometer_status': nan, 'tomatometer_rating': nan, 'tomatometer_count': nan, 'audience_status': nan, 'audience_rating': nan, 'audience_count': nan, 'tomatometer_top_critics_count': 2, 'tomatometer_fresh_critics_count': 26, 'tomatometer_rotten_critics_count': 1, 'ID_RT': 17672}",invalid or missing year
